Date,Year,Locality,Estimated Value,Sale Price,Property,Residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,Face
2022-01-29,2022,Fairfield,483700.0,745000.0,Single Family,Detached House,3,2,910.0,1.003979,South
2022-01-29,2022,Bridgeport,102880.0,147000.0,Single Family,Detached House,3,1,1082.0,1.003979,South
2022-01-30,2022,Bridgeport,113430.0,240000.0,Two Family,Duplex,4,3,1251.0,1.003979,South
2022-01-30,2022,West Hartford,200270.0,325000.0,Single Family,Detached House,3,2,919.0,1.003979,East
2022-01-30,2022,Stamford,,807500.0,?,Detached House,3,2,1087.0,1.003979,South
2022-01-30,2022,Greenwich,837200.0,1350000.0,Single Family,Detached House,3,1,913.0,1.003979,East
2022-01-31,2022,,109740.0,154000.0,Single Family,Detached House,3,1,1073.0,1.003979,North
2022-01-31,2022,Bridgeport,107540.0,165100.0,Single Family,Detached House,3,1,919.0,1.003979,South
2022-01-31,2022,Stamford,,555000.0,Two Family,Duplex,4,3,,1.003979,South
2022-01-31,2022,Stamford,673650.0,1065000.0,Single Family,Detached House,3,1,961.0,1.003979,East
2022-02-03,2022,Greenwich,3515120.0,3650000.0,Single Family,Detached House,3,1,922.0,1.003979,West
2022-02-03,2022,Norwalk,418190.0,600000.0,Single Family,Detached House,3,2,1028.0,1.003979,West
2022-02-03,2022,Bridgeport,120220.0,390000.0,Three Family,Triplex,6,4,2072.0,1.003979,North
2022-02-03,2022,Fairfield,314860.0,225000.0,Single Family,Detached House,3,3,1091.0,1.003979,South
2022-02-03,2022,,134260.0,186500.0,Single Family,Detached House,3,3,,1.003979,South
2022-02-03,2022,Bridgeport,151110.0,302500.0,Two Family,Duplex,4,4,1373.0,1.003979,South
2022-02-03,2022,West Hartford,155610.0,140000.0,?,Detached House,3,2,1093.0,1.003979,North
2022-02-03,2022,,181730.0,320000.0,?,Detached House,3,2,967.0,1.003979,West
2022-02-03,2022,Stamford,244460.0,261300.0,Single Family,Detached House,3,2,1100.0,1.003979,North
2022-02-04,2022,Stamford,243760.0,300000.0,?,Detached House,3,2,1079.0,1.003979,East
2022-02-04,2022,Fairfield,256550.0,320000.0,Single Family,Detached House,3,2,,1.003979,North
2022-02-04,2022,Stamford,252820.0,345000.0,Single Family,Detached House,3,3,1083.0,1.003979,West
2022-02-04,2022,Norwalk,464190.0,375000.0,Single Family,Detached House,3,3,,1.003979,East
2022-02-05,2022,Bridgeport,90070.0,346000.0,Single Family,Detached House,3,2,1059.0,1.003979,North
2022-02-05,2022,Fairfield,250180.0,317500.0,Single Family,Detached House,3,3,966.0,1.003979,West
2022-02-05,2022,Fairfield,615300.0,617500.0,Single Family,Detached House,3,2,1035.0,1.003979,North
2022-02-06,2022,Stamford,,670000.0,Single Family,Detached House,3,2,922.0,1.003979,East
2022-02-06,2022,Waterbury,79360.0,66110.0,Single Family,Detached House,3,3,1081.0,1.003979,West
2022-02-06,2022,Fairfield,406000.0,484000.0,Single Family,Detached House,3,3,956.0,1.003979,North
2022-02-06,2022,Norwalk,,377000.0,Single Family,Detached House,3,3,,1.003979,East
2022-02-07,2022,Waterbury,,160000.0,?,Triplex,6,6,2169.0,1.003979,West
2022-02-07,2022,Fairfield,667520.0,822500.0,?,Detached House,3,1,948.0,1.003979,East
2022-02-07,2022,Bridgeport,100580.0,200000.0,Single Family,Detached House,3,1,913.0,1.003979,South
2022-02-10,2022,Waterbury,64310.0,80000.0,Single Family,Detached House,3,1,917.0,1.003979,East
2022-02-10,2022,,358080.0,595000.0,Two Family,Duplex,4,2,1296.0,1.003979,North
2022-02-10,2022,Stamford,967530.0,1050000.0,?,Detached House,3,2,1043.0,1.003979,North
2022-02-10,2022,Waterbury,58850.0,100000.0,?,Triplex,6,5,1864.0,1.003979,North
2022-02-10,2022,Stamford,575750.0,858000.0,Single Family,Detached House,3,3,933.0,1.003979,North
2022-02-11,2022,Bridgeport,152870.0,305000.0,Three Family,Triplex,6,6,2051.0,1.003979,North
2022-02-12,2022,Bridgeport,,169900.0,Two Family,Duplex,4,2,1321.0,1.003979,East
2022-02-13,2022,Waterbury,104410.0,200000.0,Single Family,Detached House,3,1,962.0,1.003979,West
2022-02-13,2022,,363620.0,296865.0,Two Family,Duplex,4,2,1490.0,1.003979,East
2022-02-13,2022,Bridgeport,247530.0,380000.0,Three Family,Triplex,6,6,2184.0,1.003979,West
2022-02-14,2022,,264080.0,362500.0,Single Family,Detached House,3,3,992.0,1.003979,South
2022-02-18,2022,West Hartford,202580.0,221000.0,Single Family,Detached House,3,3,947.0,1.003979,South
2022-02-18,2022,,113190.0,204000.0,Single Family,Detached House,3,2,1038.0,1.003979,East
2022-02-18,2022,Norwalk,356640.0,449000.0,Single Family,Detached House,3,1,912.0,1.003979,South
2022-02-18,2022,,435770.0,620000.0,?,Detached House,3,2,993.0,1.003979,South
2022-02-19,2022,Fairfield,622230.0,797000.0,Single Family,Detached House,3,2,1022.0,1.003979,North
2022-02-19,2022,Waterbury,51520.0,80000.0,?,Duplex,4,3,1221.0,1.003979,North
2022-02-19,2022,Greenwich,1203440.0,1712500.0,Single Family,Detached House,3,2,,1.003979,South
2022-02-19,2022,Greenwich,1058540.0,1470000.0,Single Family,Detached House,3,2,900.0,1.003979,East
2022-02-19,2022,,,225000.0,Single Family,Detached House,3,3,1061.0,1.003979,East
2022-02-19,2022,Stamford,,155950.0,Two Family,Duplex,4,4,1296.0,1.003979,East
2022-02-20,2022,Bridgeport,76250.0,87500.0,Single Family,Detached House,3,2,996.0,1.003979,East
2022-02-20,2022,Stamford,601270.0,750000.0,Single Family,Detached House,3,1,984.0,1.003979,West
2022-02-21,2022,,215250.0,245000.0,Single Family,Detached House,3,3,929.0,1.003979,East
2022-02-24,2022,Stamford,281240.0,427500.0,Single Family,Detached House,3,3,1032.0,1.003979,North
2022-02-24,2022,Fairfield,902370.0,1275000.0,Single Family,Detached House,3,1,1074.0,1.003979,North
2022-02-24,2022,Bridgeport,112100.0,205000.0,Three Family,Triplex,6,4,2160.0,1.003979,North
2022-02-24,2022,,264810.0,340000.0,Single Family,Detached House,3,2,919.0,1.003979,North
2022-02-24,2022,Waterbury,,58000.0,?,Detached House,3,2,,1.003979,East
2022-02-24,2022,,115300.0,69300.0,Single Family,Detached House,3,2,992.0,1.003979,West
2022-02-24,2022,Waterbury,119750.0,185000.0,Two Family,Duplex,4,2,1331.0,1.003979,West
2022-02-25,2022,West Hartford,328580.0,490000.0,Single Family,Detached House,3,2,1023.0,1.003979,West
2022-02-25,2022,Stamford,,500000.0,Single Family,Detached House,3,3,980.0,1.003979,North
2022-02-25,2022,Bridgeport,,65100.0,Single Family,Detached House,3,1,924.0,1.003979,South
2022-02-25,2022,Bridgeport,110220.0,350000.0,Two Family,Duplex,4,4,1351.0,1.003979,West
2022-02-26,2022,Stamford,554880.0,730000.0,Single Family,Detached House,3,1,939.0,1.003979,West
2022-02-27,2022,West Hartford,109130.0,140099.0,Single Family,Detached House,3,2,962.0,1.003979,South
2022-02-27,2022,Stamford,407920.0,625000.0,?,Detached House,3,1,997.0,1.003979,East
2022-02-27,2022,,,195000.0,Single Family,Detached House,3,2,1077.0,1.003979,North
2022-02-28,2022,Waterbury,74610.0,118000.0,Single Family,Detached House,3,2,1016.0,1.003979,North
2022-02-28,2022,Fairfield,282450.0,450000.0,Single Family,Detached House,3,2,914.0,1.003979,West
2022-02-28,2022,Greenwich,1190000.0,1630000.0,Single Family,Detached House,3,3,1082.0,1.003979,East
2022-02-28,2022,Norwalk,251690.0,550000.0,Single Family,Detached House,3,1,963.0,1.003979,West
2022-02-28,2022,,497630.0,530000.0,Single Family,Detached House,3,1,1005.0,1.003979,West
2022-02-28,2022,Greenwich,1470980.0,2300000.0,?,Detached House,3,2,,1.003979,North
2022-03-02,2022,Bridgeport,136950.0,260000.0,Two Family,Duplex,4,3,1362.0,1.003979,West
2022-03-02,2022,Bridgeport,109740.0,167600.0,Single Family,Detached House,3,2,,1.003979,East
2022-03-02,2022,Norwalk,256130.0,429000.0,Single Family,Detached House,3,2,1003.0,1.003979,East
2022-03-02,2022,Fairfield,291340.0,442500.0,?,Detached House,3,1,,1.003979,South
2022-03-02,2022,Norwalk,352910.0,540000.0,Single Family,Detached House,3,1,942.0,1.003979,South
2022-03-02,2022,Greenwich,1004780.0,2185000.0,Single Family,Detached House,3,3,929.0,1.003979,East
2022-03-02,2022,Stamford,,685000.0,Single Family,Detached House,3,2,1089.0,1.003979,North
2022-03-02,2022,Bridgeport,271710.0,320500.0,Three Family,Triplex,6,4,2044.0,1.003979,North
2022-03-02,2022,West Hartford,144130.0,215000.0,Single Family,Detached House,3,2,990.0,1.003979,North
2022-03-03,2022,West Hartford,143220.0,245000.0,Single Family,Detached House,3,3,986.0,1.003979,North
2022-03-03,2022,West Hartford,340060.0,458750.0,Single Family,Detached House,3,1,1065.0,1.003979,West
2022-03-03,2022,,,255000.0,Single Family,Detached House,3,3,951.0,1.003979,West
2022-03-03,2022,,,275000.0,Two Family,Duplex,4,2,1396.0,1.003979,East
2022-03-03,2022,Bridgeport,119260.0,308200.0,?,Duplex,4,3,1207.0,1.003979,North
2022-03-03,2022,Bridgeport,110670.0,228000.0,Single Family,Detached House,3,3,994.0,1.003979,West
2022-03-04,2022,,65770.0,100000.0,Three Family,Triplex,6,5,2167.0,1.003979,West
2022-03-04,2022,Greenwich,1578640.0,2950000.0,Single Family,Detached House,3,3,945.0,1.003979,West
2022-03-04,2022,Bridgeport,170460.0,260000.0,?,Triplex,6,5,1880.0,1.003979,South
2022-03-04,2022,West Hartford,,290000.0,Single Family,Detached House,3,3,982.0,1.003979,West
2022-03-05,2022,,143970.0,218500.0,Single Family,Detached House,3,2,,1.003979,West
2022-03-05,2022,Greenwich,480620.0,531250.0,Single Family,Detached House,3,2,1003.0,1.003979,North
2022-03-05,2022,,,365000.0,?,Duplex,4,4,1406.0,1.003979,North
2022-03-06,2022,Stamford,428600.0,620000.0,Single Family,Detached House,3,1,1095.0,1.003979,South
2022-03-06,2022,Norwalk,251160.0,175000.0,?,Detached House,3,2,1043.0,1.003979,North
2022-03-06,2022,Fairfield,752570.0,1100000.0,Single Family,Detached House,3,3,1028.0,1.003979,East
2022-03-06,2022,Greenwich,,2350000.0,Single Family,Detached House,3,3,,1.003979,East
2022-03-08,2022,West Hartford,121590.0,195000.0,Two Family,Duplex,4,2,1304.0,1.003979,West
2022-03-09,2022,Bridgeport,,285000.0,Single Family,Detached House,3,2,,1.003979,South
2022-03-09,2022,,63810.0,105000.0,?,Detached House,3,3,939.0,1.003979,South
2022-03-09,2022,Stamford,186440.0,287000.0,?,Detached House,3,2,924.0,1.003979,South
2022-03-10,2022,,351890.0,535000.0,Single Family,Detached House,3,1,,1.003979,East
2022-03-10,2022,Bridgeport,156880.0,284900.0,Four Family,Fourplex,8,8,,1.003979,North
2022-03-10,2022,,473690.0,755000.0,Single Family,Detached House,3,3,976.0,1.003979,South
2022-03-10,2022,Norwalk,288950.0,550000.0,Single Family,Detached House,3,1,1048.0,1.003979,North
2022-03-12,2022,Waterbury,101520.0,127500.0,Single Family,Detached House,3,3,,1.003979,West
2022-03-12,2022,Bridgeport,157040.0,220000.0,?,Detached House,3,2,925.0,1.003979,West
2022-03-12,2022,Norwalk,326110.0,480000.0,Single Family,Detached House,3,2,1079.0,1.003979,South
2022-03-13,2022,Stamford,269690.0,415000.0,Single Family,Detached House,3,3,906.0,1.003979,North
2022-03-13,2022,Stamford,364820.0,230000.0,Single Family,Detached House,3,2,1057.0,1.003979,South
2022-03-13,2022,,814850.0,1375000.0,?,Detached House,3,2,1066.0,1.003979,North
2022-03-13,2022,Stamford,628690.0,800000.0,Single Family,Detached House,3,1,935.0,1.003979,West
2022-03-16,2022,Fairfield,297570.0,500000.0,Single Family,Detached House,3,1,911.0,1.003979,East
2022-03-16,2022,Waterbury,39410.0,122500.0,Four Family,Fourplex,8,6,2824.0,1.003979,East
2022-03-16,2022,Waterbury,146900.0,400000.0,Single Family,Detached House,3,2,1033.0,1.003979,West
2022-03-16,2022,West Hartford,249410.0,396000.0,Single Family,Detached House,3,3,976.0,1.003979,West
2022-03-16,2022,West Hartford,159390.0,215000.0,Single Family,Detached House,3,3,1002.0,1.003979,North
2022-03-16,2022,Stamford,381250.0,540000.0,Single Family,Detached House,3,3,998.0,1.003979,North
2022-03-17,2022,Waterbury,102460.0,105000.0,Single Family,Detached House,3,3,952.0,1.003979,South
2022-03-20,2022,Fairfield,919800.0,1115000.0,Single Family,Detached House,3,3,1084.0,1.003979,South
2022-03-23,2022,,1692320.0,2750000.0,?,Detached House,3,2,1038.0,1.003979,East
2022-03-24,2022,Norwalk,,380000.0,Single Family,Detached House,3,3,953.0,1.003979,East
2022-03-24,2022,Waterbury,,195500.0,Single Family,Detached House,3,1,953.0,1.003979,West
2022-03-25,2022,Bridgeport,137120.0,335000.0,Four Family,Fourplex,8,8,,1.003979,East
2022-03-25,2022,,264320.0,415000.0,Single Family,Detached House,3,3,,1.003979,West
2022-03-25,2022,Waterbury,,84000.0,Single Family,Detached House,3,3,947.0,1.003979,North
2022-03-25,2022,Bridgeport,160290.0,141000.0,Three Family,Triplex,6,4,2107.0,1.003979,South
2022-03-25,2022,Stamford,395010.0,640000.0,?,Detached House,3,1,982.0,1.003979,South
2022-03-25,2022,,132020.0,290000.0,Three Family,Triplex,6,6,1829.0,1.003979,North
2022-03-27,2022,Bridgeport,133180.0,260000.0,Three Family,Triplex,6,4,1904.0,1.003979,East
2022-03-27,2022,Waterbury,109470.0,294000.0,Single Family,Detached House,3,2,1014.0,1.003979,East
2022-03-27,2022,,83220.0,103000.0,Single Family,Detached House,3,2,1075.0,1.003979,East
2022-03-30,2022,Waterbury,89130.0,49810.0,Single Family,Detached House,3,1,984.0,1.003979,West
2022-03-30,2022,West Hartford,,203900.0,Single Family,Detached House,3,3,972.0,1.003979,East
2022-03-31,2022,,247210.0,265000.0,?,Detached House,3,1,1079.0,1.003979,South
2022-04-01,2022,West Hartford,273350.0,230000.0,Single Family,Detached House,3,2,925.0,1.003979,East
2022-04-01,2022,,45450.0,184000.0,Three Family,Triplex,6,4,2121.0,1.003979,North
2022-04-01,2022,Bridgeport,99160.0,132600.0,Single Family,Detached House,3,2,1012.0,1.003979,East
2022-04-01,2022,West Hartford,458500.0,595000.0,Single Family,Detached House,3,3,922.0,1.003979,North
2022-04-01,2022,Waterbury,97700.0,185000.0,Two Family,Duplex,4,3,1275.0,1.003979,South
2022-04-01,2022,Fairfield,280700.0,440000.0,?,Detached House,3,2,1007.0,1.003979,East
2022-04-02,2022,Fairfield,399630.0,645000.0,?,Detached House,3,2,1030.0,1.003979,North
2022-04-02,2022,Fairfield,682150.0,1045000.0,Single Family,Detached House,3,1,918.0,1.003979,South
2022-04-02,2022,Stamford,474270.0,660000.0,Single Family,Detached House,3,3,1062.0,1.003979,West
2022-04-03,2022,Norwalk,357480.0,390000.0,Four Family,Fourplex,8,7,2499.0,1.003979,East
2022-04-03,2022,Greenwich,720510.0,1575379.0,Three Family,Triplex,6,6,2001.0,1.003979,East
2022-04-03,2022,Stamford,527290.0,790000.0,Single Family,Detached House,3,3,932.0,1.003979,West
2022-04-06,2022,West Hartford,132650.0,225000.0,Single Family,Detached House,3,1,919.0,1.003979,South
2022-04-08,2022,West Hartford,,215000.0,Single Family,Detached House,3,2,907.0,1.003979,South
2022-04-08,2022,Fairfield,666260.0,801000.0,Single Family,Detached House,3,2,992.0,1.003979,West
2022-04-08,2022,Norwalk,263790.0,255000.0,Single Family,Detached House,3,2,982.0,1.003979,South
2022-04-08,2022,West Hartford,,248000.0,Single Family,Detached House,3,2,1097.0,1.003979,East
2022-04-08,2022,Waterbury,12540.0,12500.0,Single Family,Detached House,3,2,1071.0,1.003979,West
2022-04-08,2022,,1661380.0,2700000.0,Single Family,Detached House,3,1,1035.0,1.003979,East
2022-04-09,2022,,632820.0,740000.0,Single Family,Detached House,3,3,938.0,1.003979,South
2022-04-09,2022,Waterbury,123640.0,147000.0,?,Duplex,4,2,1493.0,1.003979,North
2022-04-09,2022,Norwalk,,462500.0,?,Detached House,3,3,1062.0,1.003979,West
2022-04-09,2022,Fairfield,323260.0,499000.0,Single Family,Detached House,3,1,976.0,1.003979,North
2022-04-13,2022,West Hartford,364070.0,530000.0,?,Detached House,3,2,1063.0,1.003979,South
2022-04-13,2022,West Hartford,152110.0,264000.0,Single Family,Detached House,3,3,1024.0,1.003979,North
2022-04-15,2022,Fairfield,793310.0,1320000.0,?,Detached House,3,3,1060.0,1.003979,West
2022-04-15,2022,Stamford,429780.0,536000.0,Single Family,Detached House,3,1,,1.003979,East
2022-04-15,2022,West Hartford,272510.0,368000.0,Single Family,Detached House,3,3,917.0,1.003979,South
2022-04-17,2022,Waterbury,78050.0,115000.0,Single Family,Detached House,3,3,1086.0,1.003979,West
2022-04-17,2022,Fairfield,917630.0,1000000.0,?,Detached House,3,2,1035.0,1.003979,North
2022-04-17,2022,Stamford,,1085000.0,Single Family,Detached House,3,1,945.0,1.003979,West
2022-04-20,2022,West Hartford,,410000.0,Two Family,Duplex,4,3,1330.0,1.003979,West
2022-04-20,2022,Stamford,348490.0,430000.0,?,Detached House,3,2,943.0,1.003979,East
2022-04-20,2022,West Hartford,145040.0,250000.0,Single Family,Detached House,3,2,990.0,1.003979,East
2022-04-20,2022,West Hartford,210350.0,300000.0,?,Detached House,3,1,1088.0,1.003979,East
2022-04-20,2022,Stamford,724610.0,860000.0,Single Family,Detached House,3,1,925.0,1.003979,North
2022-04-20,2022,West Hartford,308560.0,355000.0,Single Family,Detached House,3,2,,1.003979,East
2022-04-20,2022,Stamford,479220.0,630000.0,Single Family,Detached House,3,3,1084.0,1.003979,East
2022-04-21,2022,,,297000.0,Single Family,Detached House,3,2,,1.003979,East
2022-04-21,2022,Waterbury,78050.0,220000.0,Three Family,Triplex,6,5,2074.0,1.003979,East
2022-04-21,2022,West Hartford,,421000.0,Single Family,Detached House,3,3,,1.003979,South
2022-04-21,2022,West Hartford,175840.0,190000.0,Single Family,Detached House,3,1,1089.0,1.003979,South
2022-04-21,2022,West Hartford,,261050.0,Single Family,Detached House,3,1,1008.0,1.003979,West
2022-04-22,2022,Norwalk,873040.0,1150000.0,Single Family,Detached House,3,2,981.0,1.003979,East
2022-04-22,2022,West Hartford,119700.0,213000.0,Single Family,Detached House,3,2,,1.003979,East
2022-04-22,2022,Bridgeport,192750.0,200000.0,?,Detached House,3,3,938.0,1.003979,North
2022-04-22,2022,Bridgeport,,308000.0,Single Family,Detached House,3,1,1050.0,1.003979,South
2022-04-23,2022,Fairfield,388500.0,682000.0,Single Family,Detached House,3,1,980.0,1.003979,South
2022-04-23,2022,West Hartford,283990.0,410000.0,Single Family,Detached House,3,2,989.0,1.003979,North
2022-04-24,2022,Norwalk,163200.0,236000.0,Single Family,Detached House,3,1,1073.0,1.003979,North
2022-04-24,2022,Fairfield,242060.0,505000.0,Single Family,Detached House,3,1,932.0,1.003979,North
2022-04-27,2022,Norwalk,236310.0,415000.0,Single Family,Detached House,3,2,1094.0,1.003979,West
2022-04-27,2022,Bridgeport,126010.0,259000.0,?,Detached House,3,1,1081.0,1.003979,North
2022-04-28,2022,Norwalk,163040.0,377500.0,Single Family,Detached House,3,3,1062.0,1.003979,West
2022-04-29,2022,Stamford,927030.0,1080000.0,Single Family,Detached House,3,3,976.0,1.003979,East
2022-04-29,2022,Waterbury,109210.0,202000.0,Single Family,Detached House,3,2,1084.0,1.003979,West
2022-04-29,2022,Fairfield,358120.0,535000.0,Single Family,Detached House,3,1,930.0,1.003979,North
2022-04-29,2022,,,110843.0,?,Detached House,3,3,1053.0,1.003979,West
2022-04-29,2022,Stamford,395840.0,562000.0,Single Family,Detached House,3,3,,1.003979,East
2022-04-30,2022,Stamford,434860.0,512500.0,Single Family,Detached House,3,3,,1.003979,South
2022-05-01,2022,Stamford,679160.0,802000.0,Single Family,Detached House,3,1,1015.0,1.003979,West
2022-05-01,2022,Norwalk,384460.0,365000.0,Single Family,Detached House,3,3,1023.0,1.003979,East
2022-05-01,2022,,8130.0,815000.0,?,Detached House,3,3,1010.0,1.003979,South
2022-05-01,2022,Fairfield,667380.0,845000.0,Single Family,Detached House,3,3,1002.0,1.003979,East
2022-05-04,2022,West Hartford,224840.0,374900.0,Single Family,Detached House,3,1,,1.003979,East
2022-05-04,2022,Norwalk,242970.0,355000.0,Single Family,Detached House,3,1,947.0,1.003979,East
2022-05-04,2022,Bridgeport,,170000.0,?,Detached House,3,3,992.0,1.003979,North
2022-05-04,2022,Waterbury,101780.0,220000.0,Single Family,Detached House,3,3,959.0,1.003979,East
2022-05-04,2022,Bridgeport,174470.0,295000.0,Two Family,Duplex,4,4,1397.0,1.003979,North
2022-05-04,2022,Stamford,289230.0,465000.0,?,Detached House,3,1,973.0,1.003979,West
2022-05-05,2022,Norwalk,341280.0,415000.0,Single Family,Detached House,3,3,929.0,1.003979,South
2022-05-06,2022,West Hartford,,310000.0,Single Family,Detached House,3,2,924.0,1.003979,West
2022-05-06,2022,Greenwich,477820.0,775000.0,Single Family,Detached House,3,3,1007.0,1.003979,East
